date,latitude,longitude,descr_cat_veh,descr_agglo,descr_lum,age,descr_dispo_secu,descr_grav,descr_type_col
32,43.6,3.88333,21,2,4,46.0,14,2,2
46,47.15,2.21667,7,2,1,34.0,11,3,3
26,48.8,1.61667,21,1,1,53.0,14,4,2
34,45.05,3.76667,21,1,1,39.0,15,4,2
18,43.95,1.23333,7,2,1,55.0,11,3,1
27,48.7167,2.25,21,2,1,46.0,14,1,1
22,49.3333,0.1,13,1,1,33.0,11,2,1
48,47.1333,2.55,21,1,5,38.0,14,1,3
47,43.4833,-1.56667,13,2,4,31.0,11,3,1
38,49.5,0.133333,21,1,2,43.0,14,1,4
7,46.1667,-1.15,4,2,2,40.0,5,4,6
35,50.1917,3.16834,4,2,2,67.0,2,3,4
16,43.6667,4.18333,4,1,1,80.0,5,4,1
15,45.2833,5.55,17,1,1,62.0,14,4,6
13,43.4167,6.43333,21,1,1,108.0,8,4,1
22,43.7833,4.3,21,1,1,51.0,14,2,8
42,49.7667,1.53333,21,1,1,33.0,14,4,2
50,43.8333,4.35,7,2,1,59.0,4,2,1
53,43.6,3.88333,21,2,1,69.0,14,1,1
22,48.0667,2.55,21,1,3,42.0,14,4,2
19,45.65,0.2,7,2,1,72.0,11,3,2
50,45.0167,-0.316667,21,1,3,42.0,15,4,8
47,44.1667,0.7,13,2,2,31.0,14,3,3
37,50.4167,3.65,23,2,1,63.0,14,1,6
31,49.2667,2.36667,13,2,2,31.0,4,3,3
50,48.0667,-1.01667,21,1,4,64.0,14,2,2
21,47.1667,6.83333,7,1,1,65.0,11,4,8
18,47.7667,6.18333,21,1,1,59.0,14,4,8
16,47.4667,7.36667,21,1,1,90.0,14,1,3
15,46.1667,0.95,9,1,1,55.0,14,4,2
16,48.7667,2.06667,21,1,2,47.0,14,2,3
11,45.4667,4.35,7,1,1,43.0,11,3,8
26,49.1667,4.46667,21,1,1,22.0,15,4,3
2,49.35,1.0,21,2,1,42.0,14,3,2
42,45.7667,4.88333,21,2,1,49.0,14,1,2
42,49.6167,2.1,5,2,4,34.0,11,3,2
41,46.8,-1.91667,21,1,3,50.0,14,4,2
37,47.25,-1.5,13,2,1,31.0,11,3,4
34,44.0056,4.13084,16,1,3,46.0,3,4,8
17,49.5167,0.55,21,1,1,71.0,14,4,1
22,45.7833,3.08333,21,2,2,42.0,14,2,2
27,48.5833,-3.83333,21,2,2,23.0,12,1,2
31,48.0,2.36667,21,1,1,68.0,14,1,1
10,48.7333,1.36667,21,2,1,55.0,14,3,1
25,49.4333,1.08333,13,2,2,32.0,11,2,1
16,47.7333,5.78333,21,1,1,96.0,15,4,1
42,47.0667,0.016667,21,1,1,72.0,14,3,3
49,47.8833,7.31667,2,2,3,85.0,14,2,3
9,49.5333,5.78333,21,1,2,29.0,8,1,8
46,45.9,1.11667,21,1,3,50.0,14,2,7
12,45.8414,2.75861,21,1,1,42.0,14,4,3
21,49.1167,-1.08333,21,2,1,62.0,14,1,6
35,46.5333,0.266667,21,1,3,33.0,14,4,3
47,49.0167,2.46667,17,2,3,46.0,14,1,3
45,47.7667,2.36667,21,1,1,38.0,15,4,2
33,48.4,6.63333,21,1,1,44.0,15,4,3
43,49.65,2.73333,21,1,3,34.0,14,4,1
27,43.5,2.4,5,2,1,53.0,2,3,8
35,42.0631,8.93251,10,1,1,72.0,14,3,3
21,42.4081,9.48001,21,2,2,65.0,14,4,2
39,47.5833,4.43333,4,1,1,94.0,11,4,1
30,47.9667,3.71667,21,2,2,33.0,14,3,2
48,48.0,-0.15,23,1,1,39.0,14,3,3
30,47.7059,6.68223,21,1,1,93.0,14,4,4
28,45.7833,3.08333,5,1,1,61.0,11,4,8
23,49.4333,1.08333,13,2,1,40.0,11,3,4
49,47.9167,1.53333,24,1,3,47.0,14,2,4
10,42.6667,2.83333,13,2,2,42.0,11,3,8
26,48.6833,6.2,4,2,1,69.0,5,2,4
8,48.5833,7.75,21,1,2,33.0,14,2,2
50,45.8667,6.61667,23,1,1,35.0,14,1,3
20,44.1333,0.666667,21,1,1,92.0,14,3,2
42,44.7333,-0.6,23,1,1,82.0,14,1,1
40,49.1333,6.16667,1,2,1,53.0,14,2,3
20,50.6333,3.06667,8,2,1,41.0,11,2,8
20,50.15,1.68333,21,1,1,86.0,14,4,1
20,48.9667,2.25,4,2,1,27.0,5,2,1
9,49.3,-0.7,21,1,1,36.0,15,3,8
5,43.6333,5.1,21,2,1,33.0,14,1,1
41,43.6667,1.48333,7,2,4,40.0,11,4,1
14,47.75,7.33333,21,2,1,34.0,14,1,1
5,49.9167,2.58333,21,2,1,44.0,14,1,3
32,49.9333,1.08333,13,2,1,35.0,11,2,4
45,45.8167,4.6,5,1,1,30.0,11,3,3
20,46.0,4.6,7,1,1,62.0,11,3,1
25,44.5,0.116667,21,1,4,35.0,14,3,3
23,45.4333,4.4,21,2,1,58.0,14,1,2
48,50.3167,3.48333,13,2,2,59.0,11,3,1
2,48.7833,2.0,21,1,1,51.0,14,2,6
37,45.9,6.71667,21,1,3,50.0,14,4,8
28,48.535,2.21028,13,1,1,61.0,11,4,8
34,50.45,2.48333,21,1,3,46.0,14,3,3
15,48.9,1.86667,7,1,1,38.0,11,4,3
8,43.4833,3.66667,21,1,1,48.0,14,4,3
28,48.0684,-0.825833,7,1,1,35.0,11,3,8
8,44.0667,3.93333,7,1,1,36.0,11,3,8
11,47.2167,2.08333,21,2,3,48.0,8,2,8
35,46.3,6.3,21,2,2,37.0,15,3,3
36,46.5833,0.333333,21,2,1,46.0,14,1,1
51,48.0667,7.28333,21,1,3,34.0,14,2,6
48,43.7,3.86667,21,2,4,94.0,15,4,2
14,48.2333,3.61667,4,2,1,43.0,11,3,8
6,48.4333,4.46667,21,2,1,49.0,14,1,1
29,49.1333,6.16667,1,2,1,59.0,14,1,4
15,48.7333,1.36667,13,2,1,57.0,11,2,2
28,50.6667,3.08333,21,2,1,71.0,14,2,4
24,43.7333,-1.05,21,2,1,34.0,14,1,1
5,49.4167,1.1,1,2,1,56.0,8,1,4
31,44.3,5.1,8,1,3,50.0,11,4,8
22,46.9333,-0.9,7,1,1,43.0,11,3,6
9,46.55,4.21667,7,1,1,63.0,11,4,1
33,48.8833,2.6,13,2,1,32.0,11,3,4
12,44.3167,3.06667,21,2,1,33.0,14,1,6
9,45.7833,3.08333,4,2,1,52.0,3,2,1
26,46.0367,4.06889,21,2,1,34.0,14,1,1
27,50.0333,2.98333,7,1,1,59.0,11,4,3
24,48.6667,6.21667,14,2,1,62.0,11,2,1
49,49.4667,2.7,21,1,1,36.0,14,4,2
21,42.4081,9.48001,21,2,2,34.0,15,4,2
28,49.45,1.03333,21,1,1,54.0,14,2,8
4,48.65,6.23333,21,2,1,53.0,14,1,7
34,48.4333,2.15,14,2,1,61.0,11,2,2
49,49.85,2.75,21,1,3,65.0,15,4,8
35,45.5333,5.95,21,1,1,95.0,14,3,2
36,48.6,2.48333,7,2,1,36.0,11,2,3
20,47.4333,6.78333,13,2,3,33.0,11,3,2
12,46.7333,1.55,21,1,4,51.0,14,2,8
4,50.2833,3.0,21,1,1,45.0,14,3,3
38,44.65,4.78333,21,1,1,63.0,14,4,6
5,45.7333,3.25,21,2,1,59.0,8,2,6
24,48.4167,4.65,21,1,1,35.0,14,3,3
27,43.5667,1.3,7,2,2,66.0,11,4,8
42,45.35,5.95,21,1,1,62.0,14,1,7
22,49.4333,2.88333,7,1,1,42.0,11,4,8
26,47.3167,1.3,23,1,1,35.0,14,3,8
28,49.1167,5.86667,21,1,1,58.0,14,4,2
37,49.9167,2.5,21,2,1,47.0,14,3,4
42,49.5,0.133333,21,2,1,39.0,14,2,2
39,46.2167,4.51667,7,1,1,63.0,11,4,3
43,47.9833,3.4,21,2,1,46.0,14,2,1
18,49.4167,1.1,13,2,1,31.0,11,2,4
8,49.1,6.15,21,2,2,74.0,14,1,2
50,44.4,0.716667,4,2,1,91.0,2,3,4
4,49.35,1.0,21,1,3,37.0,14,3,8
38,44.4667,0.416667,21,1,1,54.0,8,3,8
19,48.0667,7.1,7,1,1,53.0,11,4,6
32,45.1667,5.76667,14,2,2,40.0,11,2,2
26,43.1167,5.8,21,2,1,83.0,8,3,2
23,45.6,5.88333,7,1,4,65.0,4,3,8
50,48.9833,2.0,21,1,3,46.0,14,2,2
23,48.45,2.2,23,1,3,37.0,14,4,3
5,43.6,1.43333,21,2,2,52.0,14,2,1
38,49.0,2.38333,8,2,1,50.0,11,2,1
33,43.1,5.88333,23,2,1,37.0,8,2,1
27,49.5333,0.25,13,2,1,28.0,11,3,3
51,45.1,-0.383333,21,2,2,57.0,14,1,2
20,49.1667,1.85,13,2,1,36.0,4,3,8
39,51.0333,2.4,21,2,1,64.0,14,1,2
17,44.6343,-1.13704,21,1,3,35.0,14,2,3
49,48.5833,7.75,5,2,2,33.0,11,2,1
37,47.5833,7.56667,7,2,1,45.0,11,4,6
43,49.3,2.65,21,1,3,32.0,15,4,2
37,48.35,-0.283333,23,2,1,54.0,14,1,2
6,47.1333,-1.75,21,1,3,34.0,14,4,3
10,47.6667,1.46667,8,2,1,56.0,11,3,2
2,48.4167,4.58333,21,1,1,43.0,14,3,3
49,47.2833,5.06667,7,2,4,51.0,11,2,1
45,45.6667,4.81667,21,2,1,39.0,14,3,2
52,48.7,2.25,21,1,3,76.0,14,3,6
21,48.1981,3.28389,5,2,1,33.0,11,1,2
32,48.6167,-1.31667,21,1,1,36.0,14,1,2
25,43.3,-0.366667,21,2,1,49.0,14,1,1
23,46.6667,4.36667,4,2,1,31.0,1,4,4
35,46.5833,0.333333,21,2,1,59.0,14,1,1
21,45.4995,4.24,23,2,1,46.0,14,1,3
12,44.125,3.75833,5,2,1,31.0,11,2,4
21,44.8833,2.35,21,1,1,47.0,14,1,2
26,47.7,1.5,21,1,1,71.0,14,3,3
28,49.1833,-0.35,21,2,1,47.0,14,1,2
10,49.4167,1.1,21,2,1,44.0,14,2,1
21,45.8333,3.15,7,2,1,60.0,11,4,1
15,48.6667,2.56667,21,2,1,70.0,8,1,2
35,43.55,-1.1,21,1,1,70.0,14,4,3
27,45.6833,4.88333,21,1,1,63.0,14,1,4
22,42.6833,2.88333,4,2,1,33.0,5,2,1
14,47.7833,5.75,7,1,1,67.0,11,4,8
30,45.4333,4.4,21,2,1,67.0,14,2,4
2,45.7833,3.08333,21,2,1,54.0,14,2,6
20,44.3,1.85,21,1,1,78.0,8,3,2
45,50.35,3.53333,7,2,1,36.0,11,2,1
27,48.0833,-1.68333,21,1,3,91.0,14,2,2
26,44.8333,-0.633333,7,2,1,63.0,4,2,4
30,45.8833,6.0,21,1,1,96.0,14,4,2
28,46.5167,-1.38333,7,1,1,42.0,11,4,3
50,48.2692,6.97639,5,2,4,33.0,4,4,1
4,48.7,2.18333,4,2,4,63.0,5,3,1
30,47.75,7.33333,9,1,1,38.0,14,1,4
13,50.2667,1.66667,5,1,1,90.0,11,4,1
29,47.95,1.88333,23,2,1,47.0,14,1,6
38,50.95,1.83333,21,1,1,76.0,14,4,3
53,49.3667,6.16667,21,2,2,60.0,14,1,2
7,50.7,3.16667,21,1,1,59.0,8,3,4
7,49.0333,2.06667,21,2,2,48.0,14,2,1
6,47.7667,-0.316667,21,1,1,85.0,14,1,4
47,43.9333,2.85,23,1,1,48.0,14,1,6
4,48.95,2.86667,21,1,1,18.0,12,2,1
6,43.6,1.43333,21,2,2,43.0,14,1,1
42,46.1667,-1.15,21,2,1,82.0,14,2,3
43,46.3667,5.91667,21,2,2,102.0,15,4,2
43,41.8714,8.96362,21,2,1,39.0,14,1,1
39,48.8,2.13333,5,2,1,41.0,11,3,1
14,50.3,3.45,21,1,1,63.0,14,2,3
47,42.6675,2.99195,23,2,1,44.0,14,1,1
42,50.6333,3.06667,7,2,1,59.0,11,3,2
11,47.6606,5.82528,5,2,1,29.0,5,3,3
47,46.0367,4.06889,21,2,1,36.0,14,1,1
43,49.5333,0.316667,3,1,3,35.0,15,3,3
28,49.9333,2.81667,21,1,1,66.0,14,4,3
43,45.7,1.35,21,1,3,52.0,14,1,3
50,48.9167,7.85,21,1,1,35.0,8,4,3
53,46.8,4.43333,21,2,2,25.0,12,2,1
12,48.8167,1.95,23,2,4,61.0,14,1,1
43,49.4833,0.466667,21,1,3,32.0,14,4,3
28,48.6333,2.36667,17,1,1,67.0,14,1,4
6,45.6167,4.81667,21,1,4,35.0,14,2,8
10,49.15,0.233333,21,2,1,36.0,14,1,2
47,47.3228,1.67111,21,1,3,15.0,12,4,2
38,48.65,2.45,7,2,1,42.0,11,3,2
2,49.25,-0.883333,21,2,3,62.0,14,3,2
35,44.1,4.66667,21,1,1,57.0,14,1,1
6,48.5833,7.75,21,2,1,43.0,14,1,2
13,43.8333,0.666667,21,2,3,35.0,14,4,8
10,48.1833,4.08333,21,1,4,58.0,14,3,1
6,49.6153,0.499167,21,1,3,61.0,14,4,3
50,48.6667,2.38333,21,2,2,39.0,14,3,2
3,46.1667,-1.15,21,1,1,35.0,14,2,2
44,50.2333,2.68333,21,2,2,38.0,15,3,1
42,46.9167,6.26667,21,1,4,68.0,14,2,8
42,45.75,4.96667,21,1,1,51.0,14,3,2
27,50.7167,3.15,23,2,1,70.0,1,1,6
7,43.1833,0.016667,7,1,3,47.0,11,4,1
13,43.3333,5.11667,8,2,1,57.0,11,3,2
32,48.7667,1.25,5,2,1,58.0,11,3,8
29,50.1,1.71667,21,1,1,61.0,14,4,6
15,50.642,3.10778,21,1,1,63.0,14,1,7
43,48.45,5.68333,21,1,1,32.0,14,4,2
11,49.1167,1.45,21,2,3,73.0,14,3,8
29,45.1,-0.416667,13,1,1,32.0,11,3,3
24,43.4167,6.76667,4,2,1,84.0,4,3,1
22,45.7833,3.08333,21,2,2,72.0,8,1,2
23,50.0667,1.36667,5,2,2,42.0,4,4,2
4,45.4667,4.98333,21,1,1,75.0,14,1,7
44,46.8333,-1.5,21,1,3,38.0,14,4,2
34,47.75,7.33333,21,2,1,45.0,14,1,4
18,47.5167,3.53333,21,1,1,80.0,15,3,2
47,46.0367,4.06889,21,2,1,48.0,14,2,4
18,47.3228,1.67111,21,1,3,48.0,14,3,2
47,43.1833,2.81667,21,1,3,41.0,14,4,3
6,48.5,7.53333,13,1,1,37.0,11,4,4
13,50.4167,2.93333,21,1,1,88.0,14,2,1
39,42.8328,2.91889,21,1,1,47.0,14,1,1
5,43.6,3.88333,21,2,2,50.0,14,2,6
53,48.8,7.9,23,1,1,39.0,14,3,3
44,50.7833,3.13333,7,2,2,45.0,11,3,1
26,49.1333,-0.533333,21,1,1,56.0,14,1,8
20,48.5833,7.75,21,2,1,32.0,14,1,1
18,49.2,6.93333,21,2,1,58.0,14,1,7
45,49.0333,6.61667,13,2,2,42.0,11,4,3
23,48.4906,1.26195,9,2,2,59.0,14,1,1
9,43.8,4.23333,14,1,3,77.0,11,4,3
44,47.2167,-1.55,5,2,1,31.0,11,3,1
38,48.4333,2.15,21,1,4,42.0,14,4,2
33,49.4167,1.1,21,2,1,39.0,14,1,1
48,48.0833,-1.68333,13,2,1,56.0,11,2,1
37,47.4667,4.76667,21,1,1,94.0,14,3,2
31,44.2,1.06667,10,1,1,47.0,14,3,8
35,49.65,0.366667,23,2,1,92.0,14,1,2
25,47.9,0.033333,7,1,1,62.0,11,4,1
33,46.9373,-0.59,21,1,1,65.0,8,3,3
12,45.2833,4.16667,5,1,3,35.0,11,3,2
45,46.7,4.96667,21,1,3,45.0,14,4,2
25,49.2833,-1.3,21,1,1,38.0,14,1,3
18,45.7667,4.88333,1,2,1,47.0,14,1,2
44,48.5333,1.15,21,1,1,91.0,14,3,1
35,45.7833,2.7,5,1,1,50.0,11,4,8
48,44.4333,0.116667,21,1,1,100.0,14,4,7
30,43.8333,4.35,21,1,1,100.0,14,4,3
2,47.3333,6.01667,23,1,1,62.0,14,3,7
34,49.1417,6.1214,21,1,1,73.0,14,1,1
31,46.1833,-1.1,7,2,1,40.0,11,3,1
42,45.75,4.96667,21,2,2,32.0,14,1,1
25,50.4812,2.54778,13,2,1,34.0,5,3,2
17,44.55,-0.25,21,1,1,101.0,15,4,6
9,47.9167,1.9,5,2,1,88.0,11,3,2
6,51.0,2.35,4,2,4,67.0,5,3,2
43,48.5333,4.16667,21,1,1,38.0,15,4,2
46,47.1167,5.56667,23,1,3,42.0,14,2,1
36,48.8333,2.61667,21,1,1,46.0,14,2,1
14,48.5833,7.75,21,2,1,40.0,14,2,1
1,46.3167,2.26667,21,1,1,97.0,14,4,3
5,47.6667,-2.75,21,2,1,44.0,14,1,1
38,45.0833,-0.8,21,1,1,67.0,14,4,3
26,45.3833,5.73333,7,1,1,40.0,11,3,8
6,44.8167,-0.6,21,2,1,36.0,8,1,1
40,50.4167,3.65,13,2,2,30.0,11,3,6
34,47.3167,5.01667,21,2,2,34.0,14,1,1
24,43.1167,5.93333,21,1,1,50.0,14,1,7
39,48.0167,6.78333,4,1,1,75.0,11,4,3
25,48.5833,7.68333,8,2,1,44.0,11,3,1
26,42.8667,0.616667,21,1,4,59.0,15,4,2
37,49.1833,-1.41667,7,1,1,36.0,11,4,1
6,43.6167,0.6,21,1,4,35.0,14,1,1
14,49.1833,-0.283333,5,2,1,32.0,11,4,3
42,48.65,-2.01667,5,2,4,69.0,11,3,1
38,49.7833,2.8,25,2,1,54.0,1,4,3
44,43.5667,3.9,21,1,3,32.0,14,1,3
31,43.6167,4.01667,21,1,1,56.0,14,1,6
42,49.3167,5.8,21,1,1,59.0,14,3,3
40,46.2748,4.04139,21,1,3,55.0,14,4,2
3,47.8,1.06667,21,2,2,33.0,14,2,8
36,48.6333,4.95,21,2,1,34.0,14,2,2
16,49.5333,-1.86667,21,2,1,69.0,14,1,1
39,47.75,1.36667,21,1,1,42.0,14,4,3
37,49.1333,2.8,21,1,1,82.0,14,4,3
50,47.95,0.266667,5,1,4,30.0,11,4,6
35,48.7667,2.03333,21,2,1,61.0,14,3,1
15,50.6667,3.15,23,1,1,39.0,14,1,2
51,47.55,6.43333,21,1,4,45.0,14,3,3
15,45.6667,4.85,10,1,1,52.0,14,2,4
27,49.1833,-0.35,21,2,2,69.0,14,1,1
12,47.5167,6.53333,7,1,1,60.0,11,3,1
31,47.0667,6.66667,21,2,3,33.0,8,3,2
41,45.8333,1.3,21,2,1,48.0,14,2,2
43,45.8667,3.6,21,1,1,79.0,14,2,3
50,43.6333,5.1,8,2,1,82.0,11,1,2
44,49.15,0.233333,21,2,1,57.0,14,1,1
42,47.9667,-3.53333,7,1,1,35.0,11,4,6
17,49.15,6.15,21,2,1,27.0,12,2,4
16,43.35,-1.55,10,1,1,30.0,14,3,2
48,47.3167,5.01667,5,2,2,30.0,11,2,3
2,48.9667,1.71667,21,1,1,33.0,3,2,1
23,46.1333,-0.666667,21,1,1,45.0,15,4,2
19,48.6833,6.2,5,2,1,68.0,11,2,4
43,49.1333,6.16667,21,2,2,36.0,14,3,4
48,47.3167,5.01667,21,2,2,51.0,14,3,2
23,47.9833,7.08333,23,1,1,56.0,14,1,1
26,45.2,5.86667,21,2,2,36.0,15,3,2
12,48.6667,2.35,21,1,1,41.0,14,2,6
20,48.7667,-3.13333,5,1,3,32.0,11,4,8
18,45.8167,3.2,21,1,1,91.0,15,4,2
17,46.15,2.83333,5,1,4,44.0,11,3,2
25,43.6833,3.91667,23,1,1,42.0,14,4,3
50,43.4,3.68333,21,2,2,29.0,14,4,8
19,47.3167,5.01667,7,2,1,60.0,11,4,7
13,47.2667,4.23333,9,1,1,53.0,14,4,3
26,49.0333,-0.983333,17,1,1,63.0,14,1,4
5,46.95,6.13333,21,1,3,49.0,14,4,2
38,44.0333,4.48333,21,1,1,91.0,14,4,1
15,48.1333,-1.2,21,1,3,35.0,14,2,6
31,44.6667,-0.483333,7,1,1,41.0,11,4,4
17,45.1667,5.71667,21,2,1,81.0,14,2,1
40,48.7667,7.68333,21,1,1,65.0,14,3,3
28,49.6,2.73333,23,1,1,51.0,15,4,8
10,48.1833,6.45,21,2,1,99.0,14,2,1
50,45.65,4.55,21,2,4,34.0,14,1,1
15,46.0833,3.98333,21,1,1,36.0,14,4,2
37,44.9356,1.01695,13,1,1,34.0,11,3,8
17,49.36,0.075277,13,2,1,33.0,11,3,8
13,46.1,-0.75,7,2,1,54.0,11,3,3
49,49.0167,1.15,21,2,1,58.0,14,2,3
2,43.6833,4.13333,21,2,2,48.0,14,1,2
20,44.1,3.08333,21,1,1,78.0,14,1,6
25,49.0167,2.1,21,2,1,81.0,14,1,7
45,50.4667,3.4,21,2,1,35.0,14,3,2
46,49.0,1.31667,21,1,4,45.0,14,1,6
38,44.2,3.65,7,1,1,60.0,11,3,8
25,49.4167,1.03333,13,2,1,51.0,11,2,3
38,43.35,-1.46667,21,1,1,91.0,15,4,2
48,45.5833,4.95,4,1,1,58.0,5,4,3
27,45.6917,4.93333,21,2,1,34.0,8,2,2
4,49.1333,2.25,21,1,2,52.0,14,2,6
14,47.5333,-1.66667,13,1,1,34.0,5,3,1
45,45.7,4.81667,21,1,2,37.0,14,2,1
25,46.9333,2.65,5,1,1,32.0,11,3,3
49,49.65,-1.65,21,2,1,51.0,14,2,3
3,48.6333,6.3,21,2,1,84.0,14,1,1
2,49.1,0.616667,21,1,1,73.0,14,3,3
26,50.95,1.95,21,2,1,64.0,14,1,1
8,47.75,7.01667,21,2,2,38.0,14,4,2
41,47.75,-3.36667,5,2,2,63.0,11,3,1
47,50.3333,3.38333,21,2,1,37.0,14,1,2
13,45.1167,5.7,13,2,1,34.0,11,3,1
45,45.8,3.25,13,2,1,30.0,11,3,1
42,47.6833,7.5,21,1,1,90.0,14,4,7
23,43.45,5.68333,21,2,1,54.0,14,1,1
38,46.55,0.333333,23,2,2,18.0,6,2,1
30,43.4,3.68333,21,2,2,35.0,8,2,1
28,45.7833,3.08333,21,2,1,43.0,14,2,2
15,50.4333,2.83333,21,1,1,54.0,14,2,2
39,43.3573,3.12,15,2,1,73.0,11,4,1
16,43.7,-0.816667,21,2,1,44.0,14,1,1
47,49.1667,-0.116667,21,1,3,66.0,14,4,3
11,45.5,4.55,21,1,1,51.0,14,1,2
1,48.7,2.5,7,2,1,37.0,11,2,8
27,45.7833,3.08333,21,2,5,44.0,14,1,1
4,43.8333,4.35,8,2,1,32.0,11,2,2
21,48.0333,4.91667,21,1,4,33.0,14,3,2
18,48.6833,2.41667,15,2,1,64.0,11,3,1
32,44.0667,4.63333,21,1,1,70.0,15,4,3
44,50.7167,3.15,21,2,1,34.0,15,1,2
10,43.8833,-0.5,21,1,1,69.0,14,2,7
13,48.1167,5.13333,21,2,1,46.0,14,1,4
32,43.1167,5.93333,21,2,1,78.0,8,1,2
39,45.1167,4.28333,21,1,1,39.0,15,4,8
6,49.0833,1.93333,21,1,1,90.0,14,4,2
20,44.4333,2.51667,21,1,1,46.0,14,4,2
52,50.9,2.13333,21,1,3,40.0,8,4,8
14,49.2,2.48333,2,1,1,32.0,14,3,1
26,47.0167,1.55,7,1,1,66.0,11,4,8
33,48.55,3.68333,13,1,3,41.0,11,4,7
51,49.0167,1.98333,21,1,1,42.0,14,3,3
4,46.5,4.86667,23,1,1,60.0,15,3,2
15,45.1333,-0.483333,21,1,3,34.0,14,3,8
27,48.5833,7.75,21,2,1,57.0,14,1,2
18,46.1667,-1.15,21,2,1,52.0,14,1,4
38,44.7,4.78333,21,1,1,90.0,14,4,3
52,42.6833,2.88333,15,2,1,25.0,11,2,4
12,46.1667,-1.15,21,2,1,44.0,14,1,1
12,43.1,0.716667,4,2,4,74.0,1,3,3
20,45.7667,4.88333,21,2,1,58.0,14,1,2
41,46.85,6.33333,21,1,1,80.0,14,1,1
44,44.5167,3.26667,23,1,4,61.0,14,2,7
25,43.5833,1.35,21,2,1,66.0,14,2,1
9,49.1833,6.9,21,2,1,53.0,14,1,1
11,45.6,-1.0,21,2,1,32.0,14,1,1
31,44.75,4.81667,21,1,1,77.0,14,1,3
28,48.5833,-2.81667,21,1,1,34.0,14,1,6
35,43.5333,0.766667,21,1,4,62.0,15,4,2
40,48.8333,3.21667,21,1,1,35.0,14,1,4
49,49.4333,1.08333,21,2,2,30.0,8,2,2
15,48.7333,1.36667,21,2,1,93.0,14,2,8
23,46.05,6.56667,21,2,1,69.0,14,1,1
30,43.8333,4.35,21,2,1,45.0,14,3,3
52,43.4833,-1.48333,21,1,1,39.0,14,3,3
16,48.8,6.15,21,1,1,40.0,14,1,6
30,49.2667,2.48333,14,2,1,52.0,11,4,1
40,45.6367,6.3089,7,1,1,38.0,11,2,4
16,50.4081,3.28223,21,1,1,74.0,14,3,1
34,43.8833,-0.516667,13,2,1,38.0,11,2,1
36,49.1167,6.13333,5,2,1,31.0,11,2,1
38,45.4333,4.4,7,2,2,51.0,11,2,8
45,45.7,0.766667,21,1,3,64.0,14,3,2
51,50.8167,1.7,21,1,3,39.0,14,2,2
46,49.5667,2.3,21,2,1,71.0,14,1,1
29,43.3667,1.81667,21,1,1,37.0,14,2,6
52,48.65,2.41667,21,1,1,54.0,14,1,1
7,49.35,1.91667,21,1,3,64.0,14,4,1
16,50.6333,3.06667,21,2,1,59.0,14,1,2
50,43.4,3.68333,21,2,1,40.0,14,3,1
42,48.85,2.65,21,2,1,41.0,14,1,2
22,48.5595,2.155,7,1,1,36.0,11,4,3
10,49.1167,6.63333,21,1,1,34.0,14,3,3
48,43.7833,4.83333,21,1,1,36.0,14,3,3
3,45.9333,-0.983333,13,2,2,32.0,11,2,8
14,48.5667,7.68333,13,2,1,33.0,11,2,2
44,48.4833,7.71667,13,2,2,36.0,5,4,2
17,48.6333,4.95,15,2,1,93.0,11,2,8
18,45.5167,5.01667,21,1,1,61.0,14,3,1
46,50.0,2.25,21,1,1,71.0,14,4,8
21,48.45,2.33333,21,1,4,55.0,14,3,3
52,49.35,1.76667,21,1,3,39.0,14,4,2
8,45.7,3.25,5,1,1,47.0,11,4,6
35,49.4667,2.11667,21,1,1,61.0,14,3,8
42,45.7167,4.8,21,2,1,54.0,14,1,3
9,43.6667,3.71667,4,1,1,71.0,11,3,8
45,45.5837,0.0472222,21,1,3,16.0,15,4,4
12,43.6,3.88333,21,2,1,64.0,14,1,1
20,49.6333,2.3,15,2,1,60.0,11,3,2
49,48.6667,2.33333,21,1,3,71.0,14,1,7
45,49.5833,3.0,21,2,1,101.0,14,4,3
30,50.4167,2.76667,7,2,4,55.0,11,4,2
30,43.3833,-0.016667,21,1,4,37.0,14,3,2
30,45.6833,4.88333,12,2,2,41.0,5,3,8
30,48.6,4.23333,7,1,1,60.0,11,3,3
10,46.5667,-0.783333,21,1,1,34.0,14,3,3
28,43.1833,3.0,5,2,1,32.0,11,2,8
44,49.6509,2.04917,21,1,3,41.0,14,4,2
49,49.3667,6.16667,21,2,1,37.0,14,2,6
22,43.5,2.4,13,2,2,35.0,11,2,2
21,44.9167,-0.233333,4,2,1,59.0,1,3,1
33,49.05,2.11667,7,2,2,42.0,11,4,3
18,49.7833,1.71667,21,1,1,84.0,14,4,4
46,43.4167,1.63333,7,1,3,59.0,11,4,2
15,48.6333,2.23333,21,2,1,85.0,8,1,4
46,48.4833,4.11667,23,1,3,50.0,14,4,3
36,47.8333,4.36667,21,1,1,99.0,14,3,2
3,46.0833,-0.916667,21,1,1,68.0,14,4,3
51,43.1833,2.45,21,1,1,38.0,14,2,3
31,46.6833,-0.866667,21,1,1,34.0,14,3,7
46,43.3833,0.05,21,1,1,63.0,14,3,6
24,43.6,3.88333,7,1,1,63.0,11,4,2
51,43.1167,5.93333,15,2,1,24.0,11,2,6
33,50.75,3.15,21,1,2,37.0,14,2,2
9,50.1667,3.23333,5,2,1,33.0,11,1,1
14,45.7833,3.08333,21,2,1,77.0,14,1,2
31,49.6,0.566667,21,1,1,62.0,14,3,2
